municipality,state,country,veg_landuse_type_point_level1,veg_landuse_type_point_level2,veg_landuse_type_buffer5km_level1,veg_landuse_type_buffer5km_level2,temperature,relative_humidity,plant_order,plant_family,plant_genera,plant_species_complete_name,plant_type,plant_habit,plant_flower_colour,plant_flower_shape,invertebrate_order,invertebrate_family,invertebrate_genera,invertebrate_species_complete_name,invertebrate_origins,invertebrate_behavior,invertebrate_collector_structure,plant_collected_material,invertebrate_collected
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,2,136,626,837,1,28,14,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,2,136,626,837,1,28,14,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,2,136,626,837,1,28,14,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,2,136,626,837,1,28,14,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,245,1148,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,2,136,626,837,1,28,14,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,530,2134,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,56,330,1549,1,6,15,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,56,330,1549,1,6,15,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,56,330,1549,1,6,15,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,56,330,1549,1,6,15,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,54,626,1139,1,28,14,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,245,1148,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,245,1148,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,245,1148,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,245,1148,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,245,1148,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,245,1148,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,1,136,626,615,1,28,14,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,56,330,1549,1,6,15,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,56,330,1549,1,6,15,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,56,330,1549,1,6,15,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,56,330,1549,1,6,15,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,135,626,2426,1,28,14,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,135,626,2426,1,28,14,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,245,1148,1,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,1,136,626,615,1,28,14,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,19,26,21,14,25.0,65.0,34,5,586,1376,3,16,76,8,4,10,44,116,2,6,2,11,3
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,245,1148,1,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,245,1148,1,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,245,1148,1,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,245,1148,1,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,807,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,807,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,807,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,807,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,807,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,807,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,807,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,807,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,807,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,65,245,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,65,245,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,65,245,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,65,245,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,65,245,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,65,245,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,65,245,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,341,1604,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,341,1604,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,5,91,362,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,5,91,362,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,5,91,362,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,5,91,362,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,512,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,512,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,512,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,512,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,512,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,512,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,61,192,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,61,192,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,61,192,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,61,192,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,466,1936,1,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,466,1936,1,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,238,1121,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,591,2387,1,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,567,2275,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,62,200,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,61,192,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,65,245,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,5,91,362,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,512,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,826,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,70,180,832,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,238,1121,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,245,1148,1,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,341,1604,1,5,15,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,466,1936,1,5,2,11,7
93,10,1,0,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,591,2387,1,5,2,11,7
93,10,1,27,21,53,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,27,21,53,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,466,1936,1,5,2,11,7
93,10,1,27,21,53,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,591,2387,1,5,2,11,7
93,10,1,27,21,53,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,27,21,53,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,61,187,1,5,15,11,7
93,10,1,27,21,53,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,70,180,832,1,5,15,11,7
93,10,1,27,21,53,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,5,91,362,1,5,15,11,7
93,10,1,27,21,53,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,504,1,5,15,11,7
93,10,1,27,21,53,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,807,1,5,15,11,7
93,10,1,27,21,53,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,591,2387,1,5,2,11,7
93,10,1,1,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,1,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,29,75,1,5,15,11,7
93,10,1,1,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,61,192,1,5,15,11,7
93,10,1,1,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,500,1,5,15,11,7
93,10,1,1,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,512,1,5,15,11,7
93,10,1,1,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,826,1,5,15,11,7
93,10,1,1,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,70,180,832,1,5,15,11,7
93,10,1,1,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,341,1604,1,5,15,11,7
93,10,1,1,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,441,1863,1,5,2,11,7
93,10,1,1,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,466,1936,1,5,2,11,7
93,10,1,1,35,51,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,591,2387,1,5,2,11,7
93,10,1,0,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,0,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,61,192,1,5,15,11,7
93,10,1,0,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,5,91,362,1,5,15,11,7
93,10,1,0,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,500,1,5,15,11,7
93,10,1,0,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,512,1,5,15,11,7
93,10,1,0,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,826,1,5,15,11,7
93,10,1,0,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,441,1863,1,5,2,11,7
93,10,1,0,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,466,1936,1,5,2,11,7
93,10,1,0,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,591,2387,1,5,2,11,7
93,10,1,0,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,573,2296,1,5,15,11,7
93,10,1,1,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,44,116,2,5,2,11,7
93,10,1,1,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,61,192,1,5,15,11,7
93,10,1,1,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,5,91,362,1,5,15,11,7
93,10,1,1,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,500,1,5,15,11,7
93,10,1,1,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,106,512,1,5,15,11,7
93,10,1,1,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,56,175,807,1,5,15,11,7
93,10,1,1,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,70,180,832,1,5,15,11,7
93,10,1,1,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,70,329,1525,1,5,15,11,7
93,10,1,1,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,341,1604,1,5,15,11,7
93,10,1,1,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,591,2387,1,5,2,11,7
93,10,1,1,35,8,14,25.0,65.0,16,117,538,1230,6,7,42,42,4,10,591,2379,1,5,2,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,61,174,1,24,15,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,106,503,1,24,15,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,220,1008,1,5,2,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,591,2387,1,24,2,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,466,1936,1,24,2,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,61,174,1,24,15,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,101,428,1,5,15,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,106,503,1,24,2,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,441,1863,1,24,2,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,466,1936,1,24,2,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,591,2379,1,24,2,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,591,2387,1,24,2,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,61,174,1,24,15,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,101,428,1,5,15,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,106,503,1,24,2,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,61,174,1,24,15,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,101,428,1,5,15,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,106,503,1,24,2,11,7
93,10,1,27,21,33,14,25.0,65.0,17,22,617,1436,19,16,95,42,4,10,220,1008,1,5,2,11,7
